State,State Code,Year,Month,Age Groups Code,Deaths,,,,,,,,,,,,,,,,,,
Kentucky,21,2013,,,-1,,,,,,,,,,,,,,,,,,
Kentucky,21,2013,,,-1,,,,,,,,,,,,,,,,,,
Kentucky,21,2013,,,-1,,,,,,,,,,,,,,,,,,
Kentucky,21,2013,,,-1,,,,,,,,,,,,,,,,,,
Kentucky,21,2013,,,-1,,,,,,,,,,,,,,,,,,
Kentucky,21,2013,,,-1,,,,,,,,,,,,,,,,,,
Kentucky,21,2013,,,-1,,,,,,,,,,,,,,,,,,
Kentucky,21,2013,,,-1,,,,,,,,,,,,,,,,,,
Kentucky,21,2013,,,-1,,,,,,,,,,,,,,,,,,
Kentucky,21,2013,,,-1,,,,,,,,,,,,,,,,,,
Kentucky,21,2013,,,-1,,,,,,,,,,,,,,,,,,
Kentucky,21,2013,,,-1,,,,,,,,,,,,,,,,,,
Kentucky,21,2013,,,-1,,,,,,,,,,,,,,,,,,
Kentucky,21,2013,,,-1,,,,,,,,,,,,,,,,,,
Kentucky,21,2013,,,-1,,,,,,,,,,,,,,,,,,
Kentucky,21,2013,,,-1,,,,,,,,,,,,,,,,,,
Kentucky,21,2013,,,-1,,,,,,,,,,,,,,,,,,
Kentucky,21,2013,,,-1,,,,,,,,,,,,,,,,,,
Kentucky,21,2013,,,-1,,,,,,,,,,,,,,,,,,
Kentucky,21,2013,,,-1,,,,,,,,,,,,,,,,,,
Kentucky,21,2013,,,-1,,,,,,,,,,,,,,,,,,
Kentucky,21,2013,,,-1,,,,,,,,,,,,,,,,,,
Kentucky,21,2013,,,-1,,,,,,,,,,,,,,,,,,
Kentucky,21,2013,,,-1,,,,,,,,,,,,,,,,,,
Kentucky,21,2013,,,-1,,,,,,,,,,,,,,,,,,
Kentucky,21,2013,,,-1,,,,,,,,,,,,,,,,,,
Kentucky,21,2013,,,-1,,,,,,,,,,,,,,,,,,
Kentucky,21,2013,,,-1,,,,,,,,,,,,,,,,,,
Kentucky,21,2013,,,-1,,,,,,,,,,,,,,,,,,
Kentucky,21,2013,,,-1,,,,,,,,,,,,,,,,,,
Kentucky,21,2013,,,-1,,,,,,,,,,,,,,,,,,
Kentucky,21,2013,,,-1,,,,,,,,,,,,,,,,,,
Kentucky,21,2013,,,-1,,,,,,,,,,,,,,,,,,
Kentucky,21,2013,,,-1,,,,,,,,,,,,,,,,,,
Kentucky,21,2013,,,-1,,,,,,,,,,,,,,,,,,
Kentucky,21,2013,,,-1,,,,,,,,,,,,,,,,,,
Kentucky,21,2013,,,-1,,,,,,,,,,,,,,,,,,
Kentucky,21,2013,,,-1,,,,,,,,,,,,,,,,,,
Kentucky,21,2013,,,-1,,,,,,,,,,,,,,,,,,
Kentucky,21,2013,,,-1,,,,,,,,,,,,,,,,,,
Kentucky,21,2013,,,-1,,,,,,,,,,,,,,,,,,
Kentucky,21,2013,,,-1,,,,,,,,,,,,,,,,,,
Kentucky,21,2013,,,-1,,,,,,,,,,,,,,,,,,
Kentucky,21,2013,,,-1,,,,,,,,,,,,,,,,,,
Kentucky,21,2013,,,-1,,,,,,,,,,,,,,,,,,
Kentucky,21,2013,,,-1,,,,,,,,,,,,,,,,,,
Kentucky,21,2013,,,-1,,,,,,,,,,,,,,,,,,
Kentucky,21,2013,,,-1,,,,,,,,,,,,,,,,,,
Kentucky,21,2013,,,-1,,,,,,,,,,,,,,,,,,
Kentucky,21,2013,,,-1,,,,,,,,,,,,,,,,,,
Kentucky,21,2013,,,-1,,,,,,,,,,,,,,,,,,
Kentucky,21,2013,,,-1,,,,,,,,,,,,,,,,,,
Kentucky,21,2013,,,-1,,,,,,,,,,,,,,,,,,
Kentucky,21,2013,,,-1,,,,,,,,,,,,,,,,,,
Kentucky,21,2013,,,-1,,,,,,,,,,,,,,,,,,
Kentucky,21,2013,,,-1,,,,,,,,,,,,,,,,,,
Kentucky,21,2013,,,-1,,,,,,,,,,,,,,,,,,
Kentucky,21,2013,,,-1,,,,,,,,,,,,,,,,,,
Kentucky,21,2013,,,-1,,,,,,,,,,,,,,,,,,
Kentucky,21,2013,,,-1,,,,,,,,,,,,,,,,,,
Kentucky,21,2013,,,-1,,,,,,,,,,,,,,,,,,
Kentucky,21,2013,,,-1,,,,,,,,,,,,,,,,,,
Kentucky,21,2013,,,-1,,,,,,,,,,,,,,,,,,
Louisiana,22,2013,,,-1,,,,,,,,,,,,,,,,,,
Louisiana,22,2013,,,-1,,,,,,,,,,,,,,,,,,
Louisiana,22,2013,,,-1,,,,,,,,,,,,,,,,,,
Louisiana,22,2013,,,-1,,,,,,,,,,,,,,,,,,
Louisiana,22,2013,,,-1,,,,,,,,,,,,,,,,,,
Louisiana,22,2013,,,-1,,,,,,,,,,,,,,,,,,
Louisiana,22,2013,,,-1,,,,,,,,,,,,,,,,,,
Louisiana,22,2013,,,-1,,,,,,,,,,,,,,,,,,
Louisiana,22,2013,,,-1,,,,,,,,,,,,,,,,,,
Louisiana,22,2013,,,-1,,,,,,,,,,,,,,,,,,
Louisiana,22,2013,,,-1,,,,,,,,,,,,,,,,,,
Louisiana,22,2013,,,-1,,,,,,,,,,,,,,,,,,
Louisiana,22,2013,,,-1,,,,,,,,,,,,,,,,,,
Louisiana,22,2013,,,-1,,,,,,,,,,,,,,,,,,
Louisiana,22,2013,,,-1,,,,,,,,,,,,,,,,,,
Louisiana,22,2013,,,-1,,,,,,,,,,,,,,,,,,
Louisiana,22,2013,,,-1,,,,,,,,,,,,,,,,,,
Louisiana,22,2013,,,-1,,,,,,,,,,,,,,,,,,
Louisiana,22,2013,,,-1,,,,,,,,,,,,,,,,,,
Louisiana,22,2013,,,-1,,,,,,,,,,,,,,,,,,
Louisiana,22,2013,,,-1,,,,,,,,,,,,,,,,,,
Louisiana,22,2013,,,-1,,,,,,,,,,,,,,,,,,
Louisiana,22,2013,,,-1,,,,,,,,,,,,,,,,,,
Louisiana,22,2013,,,-1,,,,,,,,,,,,,,,,,,
Louisiana,22,2013,,,-1,,,,,,,,,,,,,,,,,,
Louisiana,22,2013,,,-1,,,,,,,,,,,,,,,,,,
Louisiana,22,2013,,,-1,,,,,,,,,,,,,,,,,,
Louisiana,22,2013,,,-1,,,,,,,,,,,,,,,,,,
Louisiana,22,2013,,,-1,,,,,,,,,,,,,,,,,,
Louisiana,22,2013,,,-1,,,,,,,,,,,,,,,,,,
Louisiana,22,2013,,,-1,,,,,,,,,,,,,,,,,,
Louisiana,22,2013,,,-1,,,,,,,,,,,,,,,,,,
Louisiana,22,2013,,,-1,,,,,,,,,,,,,,,,,,
Louisiana,22,2013,,,-1,,,,,,,,,,,,,,,,,,
Louisiana,22,2013,,,-1,,,,,,,,,,,,,,,,,,
Louisiana,22,2013,,,-1,,,,,,,,,,,,,,,,,,
Louisiana,22,2013,,,-1,,,,,,,,,,,,,,,,,,
Louisiana,22,2013,,,-1,,,,,,,,,,,,,,,,,,
Louisiana,22,2013,,,-1,,,,,,,,,,,,,,,,,,
Louisiana,22,2013,,,-1,,,,,,,,,,,,,,,,,,
Louisiana,22,2013,,,-1,,,,,,,,,,,,,,,,,,
Louisiana,22,2013,,,-1,,,,,,,,,,,,,,,,,,
Louisiana,22,2013,,,-1,,,,,,,,,,,,,,,,,,
Louisiana,22,2013,,,-1,,,,,,,,,,,,,,,,,,
Louisiana,22,2013,,,-1,,,,,,,,,,,,,,,,,,
Louisiana,22,2013,,,-1,,,,,,,,,,,,,,,,,,
Louisiana,22,2013,,,-1,,,,,,,,,,,,,,,,,,
Louisiana,22,2013,,,-1,,,,,,,,,,,,,,,,,,
Louisiana,22,2013,,,-1,,,,,,,,,,,,,,,,,,
Louisiana,22,2013,,,-1,,,,,,,,,,,,,,,,,,
Louisiana,22,2013,,,-1,,,,,,,,,,,,,,,,,,
Louisiana,22,2013,,,-1,,,,,,,,,,,,,,,,,,
Louisiana,22,2013,,,-1,,,,,,,,,,,,,,,,,,
Louisiana,22,2013,,,-1,,,,,,,,,,,,,,,,,,
Louisiana,22,2013,,,-1,,,,,,,,,,,,,,,,,,
Louisiana,22,2013,,,-1,,,,,,,,,,,,,,,,,,
Louisiana,22,2013,,,-1,,,,,,,,,,,,,,,,,,
Louisiana,22,2013,,,-1,,,,,,,,,,,,,,,,,,
Louisiana,22,2013,,,-1,,,,,,,,,,,,,,,,,,
Louisiana,22,2013,,,-1,,,,,,,,,,,,,,,,,,
Louisiana,22,2013,,,-1,,,,,,,,,,,,,,,,,,
Louisiana,22,2013,,,-1,,,,,,,,,,,,,,,,,,
Louisiana,22,2013,,,-1,,,,,,,,,,,,,,,,,,
Louisiana,22,2013,,,-1,,,,,,,,,,,,,,,,,,
Louisiana,22,2013,,,-1,,,,,,,,,,,,,,,,,,
Louisiana,22,2013,,,-1,,,,,,,,,,,,,,,,,,
Louisiana,22,2013,,,-1,,,,,,,,,,,,,,,,,,
Louisiana,22,2013,,,-1,,,,,,,,,,,,,,,,,,
Louisiana,22,2013,,,-1,,,,,,,,,,,,,,,,,,
Louisiana,22,2013,,,-1,,,,,,,,,,,,,,,,,,
Louisiana,22,2013,,,-1,,,,,,,,,,,,,,,,,,
Louisiana,22,2013,,,-1,,,,,,,,,,,,,,,,,,
Louisiana,22,2013,,,-1,,,,,,,,,,,,,,,,,,
Louisiana,22,2013,,,-1,,,,,,,,,,,,,,,,,,
Louisiana,22,2013,,,-1,,,,,,,,,,,,,,,,,,
Louisiana,22,2013,,,-1,,,,,,,,,,,,,,,,,,
Louisiana,22,2013,,,-1,,,,,,,,,,,,,,,,,,
Louisiana,22,2013,,,-1,,,,,,,,,,,,,,,,,,
Louisiana,22,2013,,,-1,,,,,,,,,,,,,,,,,,
Louisiana,22,2013,,,-1,,,,,,,,,,,,,,,,,,
Louisiana,22,2013,,,-1,,,,,,,,,,,,,,,,,,
Louisiana,22,2013,,,-1,,,,,,,,,,,,,,,,,,
Louisiana,22,2013,,,-1,,,,,,,,,,,,,,,,,,
Louisiana,22,2013,,,-1,,,,,,,,,,,,,,,,,,
Louisiana,22,2013,,,-1,,,,,,,,,,,,,,,,,,
Louisiana,22,2013,,,-1,,,,,,,,,,,,,,,,,,
Louisiana,22,2013,,,-1,,,,,,,,,,,,,,,,,,
Louisiana,22,2013,,,-1,,,,,,,,,,,,,,,,,,
Louisiana,22,2013,,,-1,,,,,,,,,,,,,,,,,,
Louisiana,22,2013,,,-1,,,,,,,,,,,,,,,,,,
Louisiana,22,2013,,,-1,,,,,,,,,,,,,,,,,,
Louisiana,22,2013,,,-1,,,,,,,,,,,,,,,,,,
Louisiana,22,2013,,,-1,,,,,,,,,,,,,,,,,,
Louisiana,22,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maine,23,2013,,,-1,,,,,,,,,,,,,,,,,,
Maryland,24,2013,,,-1,,,,,,,,,,,,,,,,,,
Maryland,24,2013,,,-1,,,,,,,,,,,,,,,,,,
Maryland,24,2013,,,-1,,,,,,,,,,,,,,,,,,
Maryland,24,2013,,,-1,,,,,,,,,,,,,,,,,,
Maryland,24,2013,,,-1,,,,,,,,,,,,,,,,,,
Maryland,24,2013,,,-1,,,,,,,,,,,,,,,,,,
Maryland,24,2013,,,-1,,,,,,,,,,,,,,,,,,
Maryland,24,2013,,,-1,,,,,,,,,,,,,,,,,,
Maryland,24,2013,,,-1,,,,,,,,,,,,,,,,,,
Maryland,24,2013,,,-1,,,,,,,,,,,,,,,,,,
Maryland,24,2013,,,-1,,,,,,,,,,,,,,,,,,
Maryland,24,2013,,,-1,,,,,,,,,,,,,,,,,,
Maryland,24,2013,,,-1,,,,,,,,,,,,,,,,,,
Maryland,24,2013,,,-1,,,,,,,,,,,,,,,,,,
Maryland,24,2013,,,-1,,,,,,,,,,,,,,,,,,
Maryland,24,2013,,,-1,,,,,,,,,,,,,,,,,,
Maryland,24,2013,,,-1,,,,,,,,,,,,,,,,,,
Maryland,24,2013,,,-1,,,,,,,,,,,,,,,,,,
Maryland,24,2013,,,-1,,,,,,,,,,,,,,,,,,
Maryland,24,2013,,,-1,,,,,,,,,,,,,,,,,,
Maryland,24,2013,,,-1,,,,,,,,,,,,,,,,,,
Maryland,24,2013,,,-1,,,,,,,,,,,,,,,,,,
Maryland,24,2013,,,-1,,,,,,,,,,,,,,,,,,
Maryland,24,2013,,,-1,,,,,,,,,,,,,,,,,,
Maryland,24,2013,,,-1,,,,,,,,,,,,,,,,,,
Maryland,24,2013,,,-1,,,,,,,,,,,,,,,,,,
Maryland,24,2013,,,-1,,,,,,,,,,,,,,,,,,
Maryland,24,2013,,,-1,,,,,,,,,,,,,,,,,,
Maryland,24,2013,,,-1,,,,,,,,,,,,,,,,,,
Maryland,24,2013,,,-1,,,,,,,,,,,,,,,,,,
Maryland,24,2013,,,-1,,,,,,,,,,,,,,,,,,
Maryland,24,2013,,,-1,,,,,,,,,,,,,,,,,,
Maryland,24,2013,,,-1,,,,,,,,,,,,,,,,,,
Maryland,24,2013,,,-1,,,,,,,,,,,,,,,,,,
Maryland,24,2013,,,-1,,,,,,,,,,,,,,,,,,
Maryland,24,2013,,,-1,,,,,,,,,,,,,,,,,,
Maryland,24,2013,,,-1,,,,,,,,,,,,,,,,,,
Maryland,24,2013,,,-1,,,,,,,,,,,,,,,,,,
Maryland,24,2013,,,-1,,,,,,,,,,,,,,,,,,
Maryland,24,2013,,,-1,,,,,,,,,,,,,,,,,,
Maryland,24,2013,,,-1,,,,,,,,,,,,,,,,,,
Maryland,24,2013,,,-1,,,,,,,,,,,,,,,,,,
Maryland,24,2013,,,-1,,,,,,,,,,,,,,,,,,
Maryland,24,2013,,,-1,,,,,,,,,,,,,,,,,,
Maryland,24,2013,,,-1,,,,,,,,,,,,,,,,,,
Maryland,24,2013,,,-1,,,,,,,,,,,,,,,,,,
Maryland,24,2013,,,-1,,,,,,,,,,,,,,,,,,
Maryland,24,2013,,,-1,,,,,,,,,,,,,,,,,,
Maryland,24,2013,,,-1,,,,,,,,,,,,,,,,,,
Maryland,24,2013,,,-1,,,,,,,,,,,,,,,,,,
Maryland,24,2013,,,-1,,,,,,,,,,,,,,,,,,
Maryland,24,2013,,,-1,,,,,,,,,,,,,,,,,,
Maryland,24,2013,,,-1,,,,,,,,,,,,,,,,,,
Maryland,24,2013,,,-1,,,,,,,,,,,,,,,,,,
Maryland,24,2013,,,-1,,,,,,,,,,,,,,,,,,
Maryland,24,2013,,,-1,,,,,,,,,,,,,,,,,,
Maryland,24,2013,,,-1,,,,,,,,,,,,,,,,,,
Maryland,24,2013,,,-1,,,,,,,,,,,,,,,,,,
Maryland,24,2013,,,-1,,,,,,,,,,,,,,,,,,
Maryland,24,2013,,,-1,,,,,,,,,,,,,,,,,,
Maryland,24,2013,,,-1,,,,,,,,,,,,,,,,,,
Maryland,24,2013,,,-1,,,,,,,,,,,,,,,,,,
Maryland,24,2013,,,-1,,,,,,,,,,,,,,,,,,
Maryland,24,2013,,,-1,,,,,,,,,,,,,,,,,,
Maryland,24,2013,,,-1,,,,,,,,,,,,,,,,,,
Maryland,24,2013,,,-1,,,,,,,,,,,,,,,,,,
Maryland,24,2013,,,-1,,,,,,,,,,,,,,,,,,
Maryland,24,2013,,,-1,,,,,,,,,,,,,,,,,,
Maryland,24,2013,,,-1,,,,,,,,,,,,,,,,,,
Maryland,24,2013,,,-1,,,,,,,,,,,,,,,,,,
Maryland,24,2013,,,-1,,,,,,,,,,,,,,,,,,
Maryland,24,2013,,,-1,,,,,,,,,,,,,,,,,,
Maryland,24,2013,,,-1,,,,,,,,,,,,,,,,,,
Maryland,24,2013,,,-1,,,,,,,,,,,,,,,,,,
Maryland,24,2013,,,-1,,,,,,,,,,,,,,,,,,
Maryland,24,2013,,,-1,,,,,,,,,,,,,,,,,,
Maryland,24,2013,,,-1,,,,,,,,,,,,,,,,,,
Maryland,24,2013,,,-1,,,,,,,,,,,,,,,,,,
Maryland,24,2013,,,-1,,,,,,,,,,,,,,,,,,
Maryland,24,2013,,,-1,,,,,,,,,,,,,,,,,,
Maryland,24,2013,,,-1,,,,,,,,,,,,,,,,,,
Maryland,24,2013,,,-1,,,,,,,,,,,,,,,,,,
Maryland,24,2013,,,-1,,,,,,,,,,,,,,,,,,
Maryland,24,2013,,,-1,,,,,,,,,,,,,,,,,,
Maryland,24,2013,,,-1,,,,,,,,,,,,,,,,,,
Maryland,24,2013,,,-1,,,,,,,,,,,,,,,,,,
Maryland,24,2013,,,-1,,,,,,,,,,,,,,,,,,
Maryland,24,2013,,,-1,,,,,,,,,,,,,,,,,,
Maryland,24,2013,,,-1,,,,,,,,,,,,,,,,,,
Maryland,24,2013,,,-1,,,,,,,,,,,,,,,,,,
Maryland,24,2013,,,-1,,,,,,,,,,,,,,,,,,
Maryland,24,2013,,,-1,,,,,,,,,,,,,,,,,,
Maryland,24,2013,,,-1,,,,,,,,,,,,,,,,,,
Maryland,24,2013,,,-1,,,,,,,,,,,,,,,,,,
Maryland,24,2013,,,-1,,,,,,,,,,,,,,,,,,
Maryland,24,2013,,,-1,,,,,,,,,,,,,,,,,,
Massachusetts,25,2013,,,-1,,,,,,,,,,,,,,,,,,
Massachusetts,25,2013,,,-1,,,,,,,,,,,,,,,,,,
Massachusetts,25,2013,,,-1,,,,,,,,,,,,,,,,,,
Massachusetts,25,2013,,,-1,,,,,,,,,,,,,,,,,,
Massachusetts,25,2013,,,-1,,,,,,,,,,,,,,,,,,
Massachusetts,25,2013,,,-1,,,,,,,,,,,,,,,,,,
Massachusetts,25,2013,,,-1,,,,,,,,,,,,,,,,,,
Massachusetts,25,2013,,,-1,,,,,,,,,,,,,,,,,,
Massachusetts,25,2013,,,-1,,,,,,,,,,,,,,,,,,
Massachusetts,25,2013,,,-1,,,,,,,,,,,,,,,,,,
Massachusetts,25,2013,,,-1,,,,,,,,,,,,,,,,,,
Massachusetts,25,2013,,,-1,,,,,,,,,,,,,,,,,,
Massachusetts,25,2013,,,-1,,,,,,,,,,,,,,,,,,
Massachusetts,25,2013,,,-1,,,,,,,,,,,,,,,,,,
Massachusetts,25,2013,,,-1,,,,,,,,,,,,,,,,,,
Massachusetts,25,2013,,,-1,,,,,,,,,,,,,,,,,,
Massachusetts,25,2013,,,-1,,,,,,,,,,,,,,,,,,
Massachusetts,25,2013,,,-1,,,,,,,,,,,,,,,,,,
Massachusetts,25,2013,,,-1,,,,,,,,,,,,,,,,,,
Massachusetts,25,2013,,,-1,,,,,,,,,,,,,,,,,,
Massachusetts,25,2013,,,-1,,,,,,,,,,,,,,,,,,
Massachusetts,25,2013,,,-1,,,,,,,,,,,,,,,,,,
Massachusetts,25,2013,,,-1,,,,,,,,,,,,,,,,,,
Massachusetts,25,2013,,,-1,,,,,,,,,,,,,,,,,,
Massachusetts,25,2013,,,-1,,,,,,,,,,,,,,,,,,
Massachusetts,25,2013,,,-1,,,,,,,,,,,,,,,,,,
Massachusetts,25,2013,,,-1,,,,,,,,,,,,,,,,,,
Massachusetts,25,2013,,,-1,,,,,,,,,,,,,,,,,,
Massachusetts,25,2013,,,-1,,,,,,,,,,,,,,,,,,
Massachusetts,25,2013,,,-1,,,,,,,,,,,,,,,,,,
Massachusetts,25,2013,,,-1,,,,,,,,,,,,,,,,,,
Massachusetts,25,2013,,,-1,,,,,,,,,,,,,,,,,,
Massachusetts,25,2013,,,-1,,,,,,,,,,,,,,,,,,
Massachusetts,25,2013,,,-1,,,,,,,,,,,,,,,,,,
Massachusetts,25,2013,,,-1,,,,,,,,,,,,,,,,,,
Massachusetts,25,2013,,,-1,,,,,,,,,,,,,,,,,,
Massachusetts,25,2013,,,-1,,,,,,,,,,,,,,,,,,
Massachusetts,25,2013,,,-1,,,,,,,,,,,,,,,,,,
Massachusetts,25,2013,,,-1,,,,,,,,,,,,,,,,,,
